date,apple,pen
2011-11-27,225878,25505
2011-11-28,225772,25496
2011-11-29,225689,25485
2011-11-30,225592,25476
2011-12-01,228534,25791
2011-12-02,228437,25785
2011-12-03,228340,25770
2011-12-04,228230,25756
2011-12-05,228143,25745
2011-12-06,228051,25735
2011-12-07,227952,25727
2011-12-08,227865,25719
2011-12-09,227768,25717
2011-12-10,227691,25707
2011-12-11,227603,25698
2011-12-12,227502,25688
2011-12-13,227401,25678
2011-12-14,227317,25671
2011-12-15,230186,26006
2011-12-16,230100,25997
2011-12-17,230028,25987
2011-12-18,229935,25976
2011-12-19,229855,25967
2011-12-20,229763,25952
2011-12-21,229676,25946
2011-12-22,229595,25933
2011-12-23,229501,25924
2011-12-24,229401,25913
2011-12-25,229299,25904
2011-12-26,229203,25887
2011-12-27,229117,25878
2011-12-28,229034,25869
2011-12-29,228938,25855
2011-12-30,228837,25846
2011-12-31,228744,25832
2012-01-01,231628,26149
2012-01-02,231550,26135
2012-01-03,231470,26125
2012-01-04,231364,26115
2012-01-05,231269,26106
2012-01-06,231188,26097
2012-01-07,231088,26088
2012-01-08,230978,26084
2012-01-09,230882,26075
2012-01-10,230780,26062
2012-01-11,230682,26056
2012-01-12,230591,26040
2012-01-13,230498,26027
2012-01-14,230397,26020
2012-01-15,233376,26376
2012-01-16,233283,26369
2012-01-17,233190,26357
2012-01-18,233092,26344
2012-01-19,232997,26336
2012-01-20,232906,26327
2012-01-21,232822,26311
2012-01-22,232736,26303
2012-01-23,232646,26293
2012-01-24,232543,26275
2012-01-25,232457,26268
2012-01-26,232367,26258
2012-01-27,232277,26252
2012-01-28,232178,26236
2012-01-29,232090,26227
2012-01-30,231995,26212
2012-01-31,231910,26210
2012-02-01,234859,26543
2012-02-02,234776,26528
2012-02-03,234662,26519
2012-02-04,234588,26514
2012-02-05,234495,26508
2012-02-06,234391,26497
2012-02-07,234310,26485
2012-02-08,234207,26477
2012-02-09,234115,26466
2012-02-10,234041,26460
2012-02-11,233934,26453
2012-02-12,233840,26445
2012-02-13,233764,26433
2012-02-14,233694,26423
2012-02-15,236610,26734
2012-02-16,236509,26730
2012-02-17,236430,26718
2012-02-18,236329,26707
2012-02-19,236237,26695
2012-02-20,236146,26686
2012-02-21,236058,26678
2012-02-22,235951,26669
2012-02-23,235860,26658
2012-02-24,235764,26652
2012-02-25,235685,26642
2012-02-26,235608,26629
2012-02-27,235512,26620
2012-02-28,235425,26611
2012-02-29,235324,26604
2012-03-01,238252,26903
2012-03-02,238165,26896
2012-03-03,238084,26887
2012-03-04,238004,26874
2012-03-05,237902,26870
2012-03-06,237804,26859
2012-03-07,237726,26841
2012-03-08,237628,26831
2012-03-09,237521,26821
2012-03-10,237434,26813
2012-03-11,237341,26804
2012-03-12,237260,26796
2012-03-13,237167,26785
2012-03-14,237059,26778
2012-03-15,239898,27094
2012-03-16,239785,27082
2012-03-17,239697,27070
2012-03-18,239619,27063
2012-03-19,239529,27054
2012-03-20,239436,27045
2012-03-21,239334,27036
2012-03-22,239238,27021
2012-03-23,239157,27016
2012-03-24,239058,27007
2012-03-25,238970,26995
2012-03-26,238867,26986
2012-03-27,238778,26977
2012-03-28,238676,26965
2012-03-29,238583,26959
2012-03-30,238489,26948
2012-03-31,238391,26942
2012-04-01,241228,27270
2012-04-02,241140,27259
2012-04-03,241047,27251
2012-04-04,240969,27241
2012-04-05,240869,27232
2012-04-06,240766,27223
2012-04-07,240681,27209
2012-04-08,240592,27202
2012-04-09,240498,27194
2012-04-10,240410,27188
2012-04-11,240328,27175
2012-04-12,240249,27169
2012-04-13,240174,27162
2012-04-14,240072,27153
2012-04-15,243075,27452
2012-04-16,242964,27440
2012-04-17,242873,27430
2012-04-18,242787,27418
2012-04-19,242707,27404
2012-04-20,242620,27396
2012-04-21,242525,27384
2012-04-22,242431,27375
2012-04-23,242331,27365
2012-04-24,242239,27355
2012-04-25,242143,27345
2012-04-26,242065,27340
2012-04-27,241970,27332
2012-04-28,241877,27326
2012-04-29,241791,27319
2012-04-30,241706,27310
2012-05-01,244694,27626
2012-05-02,244598,27613
2012-05-03,244502,27605
2012-05-04,244411,27597
2012-05-05,244334,27587
2012-05-06,244243,27580
2012-05-07,244150,27571
2012-05-08,244063,27563
2012-05-09,243972,27559
2012-05-10,243875,27554
2012-05-11,243788,27547
2012-05-12,243676,27542
2012-05-13,243575,27534
2012-05-14,243471,27524
2012-05-15,246330,27872
2012-05-16,246253,27863
2012-05-17,246159,27849
2012-05-18,246066,27837
2012-05-19,245981,27830
2012-05-20,245889,27824
2012-05-21,245792,27809
2012-05-22,245703,27800
2012-05-23,245613,27783
2012-05-24,245522,27774
2012-05-25,245426,27768
2012-05-26,245334,27763
2012-05-27,245252,27754
2012-05-28,245159,27744
2012-05-29,245067,27736
2012-05-30,244972,27728
2012-05-31,244895,27716
2012-06-01,247823,28044
2012-06-02,247734,28035
2012-06-03,247635,28027
2012-06-04,247555,28021
2012-06-05,247441,28007
2012-06-06,247340,28002
2012-06-07,247231,27993
2012-06-08,247146,27985
2012-06-09,247045,27973
2012-06-10,246941,27966
2012-06-11,246852,27954
2012-06-12,246745,27944
2012-06-13,246657,27938
2012-06-14,246565,27926
2012-06-15,249460,28219
2012-06-16,249376,28202
2012-06-17,249278,28193
2012-06-18,249174,28184
2012-06-19,249075,28172
2012-06-20,248989,28159
2012-06-21,248893,28150
2012-06-22,248807,28144
2012-06-23,248708,28136
2012-06-24,248618,28123
2012-06-25,248522,28111
2012-06-26,248420,28106
2012-06-27,248331,28096
2012-06-28,248246,28085
2012-06-29,248141,28072
2012-06-30,248028,28066
2012-07-01,250950,28376
2012-07-02,250863,28370
2012-07-03,250770,28363
2012-07-04,250679,28350
2012-07-05,250570,28337
2012-07-06,250488,28323
2012-07-07,250376,28313
2012-07-08,250287,28301
2012-07-09,250198,28288
2012-07-10,250093,28278
2012-07-11,249982,28266
2012-07-12,249884,28256
2012-07-13,249782,28246
2012-07-14,249702,28240
2012-07-15,252581,28541
2012-07-16,252489,28533
2012-07-17,252391,28523
2012-07-18,252298,28515
2012-07-19,252214,28502
2012-07-20,252119,28488
2012-07-21,252043,28475
2012-07-22,251947,28464
2012-07-23,251834,28447
2012-07-24,251734,28439
2012-07-25,251643,28425
2012-07-26,251556,28413
2012-07-27,251446,28403
2012-07-28,251331,28389
2012-07-29,251238,28382
2012-07-30,251158,28366
2012-07-31,251059,28358
2012-08-01,253899,28681
2012-08-02,253811,28671
2012-08-03,253725,28661
2012-08-04,253620,28647
2012-08-05,253537,28632
2012-08-06,253451,28625
2012-08-07,253366,28616
2012-08-08,253272,28606
2012-08-09,253191,28599
2012-08-10,253119,28592
2012-08-11,253023,28587
2012-08-12,252941,28579
2012-08-13,252844,28567
2012-08-14,252759,28558
2012-08-15,255708,28884
2012-08-16,255619,28873
2012-08-17,255530,28863
2012-08-18,255444,28847
2012-08-19,255354,28832
2012-08-20,255274,28821
2012-08-21,255174,28810
2012-08-22,255070,28799
2012-08-23,254970,28788
2012-08-24,254864,28776
2012-08-25,254770,28764
2012-08-26,254676,28759
2012-08-27,254586,28743
2012-08-28,254490,28732
2012-08-29,254396,28725
2012-08-30,254294,28713
2012-08-31,254188,28703
2012-09-01,257099,29041
2012-09-02,257020,29029
2012-09-03,256907,29014
2012-09-04,256819,29002
2012-09-05,256716,28986
2012-09-06,256633,28975
2012-09-07,256548,28967
2012-09-08,256461,28956
2012-09-09,256371,28950
2012-09-10,256280,28936
2012-09-11,256198,28927
2012-09-12,256122,28917
2012-09-13,256022,28909
2012-09-14,255925,28893
2012-09-15,258874,29222
2012-09-16,258778,29212
2012-09-17,258708,29203
2012-09-18,258611,29193
2012-09-19,258514,29181
2012-09-20,258415,29170
2012-09-21,258332,29161
2012-09-22,258242,29152
2012-09-23,258134,29138
2012-09-24,258039,29128
2012-09-25,257943,29119
2012-09-26,257845,29110
2012-09-27,257755,29099
2012-09-28,257671,29088
2012-09-29,257572,29080
2012-09-30,257476,29073
2012-10-01,260424,29410
2012-10-02,260324,29400
2012-10-03,260225,29392
2012-10-04,260141,29382
2012-10-05,260043,29374
2012-10-06,259952,29365
2012-10-07,259865,29351
2012-10-08,259787,29337
2012-10-09,259690,29326
2012-10-10,259604,29316
2012-10-11,259509,29304
2012-10-12,259413,29295
2012-10-13,259324,29286
2012-10-14,259243,29272
2012-10-15,262226,29595
2012-10-16,262150,29583
2012-10-17,262053,29573
2012-10-18,261974,29565
2012-10-19,261893,29555
2012-10-20,261799,29544
2012-10-21,261715,29537
2012-10-22,261609,29527
2012-10-23,261500,29520
2012-10-24,261406,29514
2012-10-25,261326,29499
2012-10-26,261236,29490
2012-10-27,261144,29479
2012-10-28,261035,29469
2012-10-29,260956,29459
2012-10-30,260865,29448
2012-10-31,260782,29435
2012-11-01,263731,29764
2012-11-02,263634,29752
2012-11-03,263536,29741
2012-11-04,263444,29727
2012-11-05,263347,29719
2012-11-06,263251,29711
2012-11-07,263149,29701
2012-11-08,263082,29690
2012-11-09,262999,29682
2012-11-10,262898,29675
2012-11-11,262802,29659
2012-11-12,262711,29645
2012-11-13,262625,29637
2012-11-14,262541,29627
2012-11-15,265498,29954
2012-11-16,265404,29944
2012-11-17,265307,29938
2012-11-18,265210,29927
2012-11-19,265125,29919
2012-11-20,265021,29916
2012-11-21,264930,29907
2012-11-22,264838,29894
2012-11-23,264762,29889
2012-11-24,264660,29875
2012-11-25,264567,29863
2012-11-26,264452,29854
2012-11-27,264384,29848
2012-11-28,264296,29836
2012-11-29,264199,29828
2012-11-30,264110,29819
2012-12-01,266928,30144
2012-12-02,266833,30136
2012-12-03,266750,30131
2012-12-04,266656,30118
2012-12-05,266575,30108
2012-12-06,266484,30089
2012-12-07,266390,30077
2012-12-08,266296,30070
2012-12-09,266205,30062
2012-12-10,266125,30059
2012-12-11,266040,30053
2012-12-12,265955,30044
2012-12-13,265868,30037
2012-12-14,265785,30026
2012-12-15,268714,30372
2012-12-16,268623,30362
2012-12-17,268526,30352
2012-12-18,268424,30337
2012-12-19,268331,30326
2012-12-20,268221,30313
2012-12-21,268135,30298
2012-12-22,268037,30282
2012-12-23,267929,30274
2012-12-24,267815,30265
2012-12-25,267726,30254
2012-12-26,267625,30249
2012-12-27,267536,30239
2012-12-28,267452,30225
2012-12-29,267339,30217
2012-12-30,267233,30208
2012-12-31,267146,30195
2013-01-01,270104,30531
2013-01-02,270008,30519
2013-01-03,269902,30507
2013-01-04,269816,30502
2013-01-05,269712,30492
2013-01-06,269627,30480
2013-01-07,269524,30474
2013-01-08,269440,30460
2013-01-09,269355,30450
2013-01-10,269266,30434
2013-01-11,269180,30429
2013-01-12,269088,30420
2013-01-13,269012,30414
2013-01-14,268927,30403
2013-01-15,271809,30698
2013-01-16,271706,30690
2013-01-17,271606,30684
2013-01-18,271496,30672
2013-01-19,271400,30661
2013-01-20,271325,30651
2013-01-21,271221,30640
2013-01-22,271118,30628
2013-01-23,271007,30613
2013-01-24,270912,30605
2013-01-25,270813,30597
2013-01-26,270729,30582
2013-01-27,270641,30573
2013-01-28,270543,30566
2013-01-29,270437,30556
2013-01-30,270345,30545
2013-01-31,270257,30539
2013-02-01,273185,30877
2013-02-02,273087,30866
2013-02-03,273003,30860
2013-02-04,272910,30853
2013-02-05,272808,30842
2013-02-06,272704,30831
2013-02-07,272600,30823
2013-02-08,272515,30814
2013-02-09,272422,30808
2013-02-10,272318,30797
2013-02-11,272232,30788
2013-02-12,272139,30769
2013-02-13,272032,30758
2013-02-14,271962,30748
2013-02-15,274929,31071
2013-02-16,274835,31059
2013-02-17,274751,31051
2013-02-18,274649,31043
2013-02-19,274559,31034
2013-02-20,274472,31026
2013-02-21,274375,31014
2013-02-22,274276,31002
2013-02-23,274176,30998
2013-02-24,274089,30993
2013-02-25,274006,30985
2013-02-26,273907,30970
2013-02-27,273807,30958
2013-02-28,273732,30948
2013-03-01,276596,31286
2013-03-02,276511,31280
2013-03-03,276406,31271
2013-03-04,276308,31254
2013-03-05,276223,31244
2013-03-06,276127,31230
2013-03-07,276016,31218
2013-03-08,275934,31211
2013-03-09,275848,31200
2013-03-10,275765,31194
2013-03-11,275672,31187
2013-03-12,275561,31182
2013-03-13,275479,31173
2013-03-14,275382,31161
2013-03-15,278353,31487
2013-03-16,278277,31474
2013-03-17,278183,31461
2013-03-18,278088,31452
2013-03-19,277999,31442
2013-03-20,277899,31432
2013-03-21,277810,31424
2013-03-22,277734,31413
2013-03-23,277655,31397
2013-03-24,277570,31380
2013-03-25,277476,31373
2013-03-26,277380,31363
2013-03-27,277295,31354
2013-03-28,277204,31340
2013-03-29,277100,31329
2013-03-30,276998,31312
2013-03-31,276898,31304
2013-04-01,279866,31617
2013-04-02,279789,31605
2013-04-03,279690,31600
2013-04-04,279589,31580
2013-04-05,279487,31573
2013-04-06,279384,31563
2013-04-07,279302,31550
2013-04-08,279217,31538
2013-04-09,279125,31532
2013-04-10,279040,31515
2013-04-11,278932,31506
2013-04-12,278842,31500
2013-04-13,278748,31485
2013-04-14,278656,31477
2013-04-15,281545,31804
2013-04-16,281455,31793
2013-04-17,281374,31787
2013-04-18,281279,31778
2013-04-19,281196,31770
2013-04-20,281105,31761
2013-04-21,281018,31759
2013-04-22,280925,31746
2013-04-23,280829,31740
2013-04-24,280741,31736
2013-04-25,280646,31721
2013-04-26,280559,31711
2013-04-27,280465,31701
2013-04-28,280358,31693
2013-04-29,280265,31680
2013-04-30,280182,31671
2013-05-01,283081,31985
2013-05-02,282979,31976
2013-05-03,282892,31965
2013-05-04,282802,31953
2013-05-05,282725,31948
2013-05-06,282639,31939
2013-05-07,282524,31926
2013-05-08,282433,31917
2013-05-09,282321,31906
2013-05-10,282240,31896
2013-05-11,282137,31885
2013-05-12,282042,31878
2013-05-13,281968,31868
2013-05-14,281878,31857
2013-05-15,284767,32209
2013-05-16,284663,32200
2013-05-17,284558,32189
2013-05-18,284436,32178
2013-05-19,284345,32167
2013-05-20,284261,32157
2013-05-21,284171,32144
2013-05-22,284077,32135
2013-05-23,283990,32122
2013-05-24,283892,32116
2013-05-25,283792,32103
2013-05-26,283689,32095
2013-05-27,283593,32088
2013-05-28,283494,32073
2013-05-29,283402,32060
2013-05-30,283304,32052
2013-05-31,283235,32043
2013-06-01,286183,32367
2013-06-02,286104,32353
2013-06-03,286002,32342
2013-06-04,285914,32331
2013-06-05,285812,32323
2013-06-06,285712,32311
2013-06-07,285630,32306
2013-06-08,285538,32296
2013-06-09,285459,32286
2013-06-10,285363,32280
2013-06-11,285255,32273
2013-06-12,285161,32266
2013-06-13,285076,32256
2013-06-14,284983,32246
2013-06-15,287849,32579
2013-06-16,287751,32567
2013-06-17,287656,32551
2013-06-18,287566,32541
2013-06-19,287478,32527
2013-06-20,287396,32515
2013-06-21,287291,32507
2013-06-22,287190,32500
2013-06-23,287098,32488
2013-06-24,287020,32477
2013-06-25,286928,32464
2013-06-26,286839,32457
2013-06-27,286733,32447
2013-06-28,286646,32434
2013-06-29,286556,32425
2013-06-30,286472,32419
2013-07-01,289345,32736
2013-07-02,289258,32729
2013-07-03,289168,32719
2013-07-04,289076,32708
2013-07-05,288972,32703
2013-07-06,288881,32701
2013-07-07,288814,32686
2013-07-08,288713,32672
2013-07-09,288627,32668
2013-07-10,288532,32660
2013-07-11,288442,32657
2013-07-12,288341,32649
2013-07-13,288231,32639
2013-07-14,288143,32630
2013-07-15,291034,32937
2013-07-16,290945,32931
2013-07-17,290846,32925
2013-07-18,290758,32914
2013-07-19,290657,32909
2013-07-20,290561,32899
2013-07-21,290474,32888
2013-07-22,290394,32881
2013-07-23,290302,32872
2013-07-24,290215,32858
2013-07-25,290116,32843
2013-07-26,290027,32835
2013-07-27,289927,32817
2013-07-28,289825,32812
2013-07-29,289733,32802
2013-07-30,289657,32790
2013-07-31,289567,32782
2013-08-01,292490,33095
2013-08-02,292391,33086
2013-08-03,292298,33076
2013-08-04,292213,33059
2013-08-05,292105,33049
2013-08-06,292006,33045
2013-08-07,291925,33034
2013-08-08,291849,33026
2013-08-09,291755,33018
2013-08-10,291652,33009
2013-08-11,291556,33004
2013-08-12,291461,32993
2013-08-13,291375,32979
2013-08-14,291271,32974
2013-08-15,294204,33327
2013-08-16,294105,33317
2013-08-17,294009,33300
2013-08-18,293930,33291
2013-08-19,293831,33285
2013-08-20,293737,33272
2013-08-21,293634,33265
2013-08-22,293543,33250
2013-08-23,293451,33240
2013-08-24,293364,33235
2013-08-25,293262,33224
2013-08-26,293164,33215
2013-08-27,293063,33208
2013-08-28,292963,33201
2013-08-29,292882,33197
2013-08-30,292788,33187
2013-08-31,292686,33174
2013-09-01,295554,33500
2013-09-02,295445,33487
2013-09-03,295359,33475
2013-09-04,295268,33461
2013-09-05,295175,33451
2013-09-06,295088,33440
2013-09-07,295003,33434
2013-09-08,294913,33428
2013-09-09,294807,33419
2013-09-10,294713,33410
2013-09-11,294632,33399
2013-09-12,294557,33388
2013-09-13,294477,33382
2013-09-14,294390,33369
2013-09-15,297327,33696
2013-09-16,297249,33686
2013-09-17,297154,33674
2013-09-18,297058,33668
2013-09-19,296974,33660
2013-09-20,296867,33649
2013-09-21,296772,33638
2013-09-22,296696,33624
2013-09-23,296604,33618
2013-09-24,296500,33610
2013-09-25,296399,33605
2013-09-26,296317,33598
2013-09-27,296238,33593
2013-09-28,296153,33583
2013-09-29,296051,33574
2013-09-30,295943,33565
2013-10-01,298821,33890
2013-10-02,298720,33883
2013-10-03,298619,33874
2013-10-04,298507,33866
2013-10-05,298437,33851
2013-10-06,298367,33844
2013-10-07,298277,33828
2013-10-08,298161,33814
2013-10-09,298073,33802
2013-10-10,297977,33789
2013-10-11,297870,33779
2013-10-12,297794,33771
2013-10-13,297700,33757
2013-10-14,297607,33743
2013-10-15,300559,34071
2013-10-16,300465,34061
2013-10-17,300366,34052
2013-10-18,300278,34040
2013-10-19,300191,34027
2013-10-20,300108,34016
2013-10-21,299996,34007
2013-10-22,299897,33992
2013-10-23,299790,33985
2013-10-24,299697,33969
2013-10-25,299606,33957
2013-10-26,299534,33954
2013-10-27,299449,33946
2013-10-28,299358,33938
2013-10-29,299246,33928
2013-10-30,299145,33917
2013-10-31,299052,33905
2013-11-01,301909,34243
2013-11-02,301818,34239
2013-11-03,301736,34230
2013-11-04,301652,34216
2013-11-05,301577,34204
2013-11-06,301472,34191
2013-11-07,301384,34182
2013-11-08,301294,34170
2013-11-09,301196,34158
2013-11-10,301112,34148
2013-11-11,301019,34136
2013-11-12,300924,34123
2013-11-13,300843,34106
2013-11-14,300742,34093
2013-11-15,303673,34400
2013-11-16,303583,34394
2013-11-17,303501,34386
2013-11-18,303418,34376
2013-11-19,303318,34369
2013-11-20,303223,34360
2013-11-21,303128,34354
2013-11-22,303042,34344
2013-11-23,302963,34338
2013-11-24,302855,34329
2013-11-25,302770,34319
2013-11-26,302673,34305
2013-11-27,302575,34288
2013-11-28,302490,34282
2013-11-29,302412,34273
2013-11-30,302317,34266
2013-12-01,305181,34588
2013-12-02,305092,34577
2013-12-03,305005,34570
2013-12-04,304911,34559
2013-12-05,304811,34551
2013-12-06,304727,34543
2013-12-07,304652,34535
2013-12-08,304569,34530
2013-12-09,304467,34521
2013-12-10,304374,34510
2013-12-11,304276,34496
2013-12-12,304181,34486
2013-12-13,304076,34482
2013-12-14,303986,34474
2013-12-15,306937,34812
2013-12-16,306855,34798
2013-12-17,306750,34788
2013-12-18,306677,34775
2013-12-19,306594,34765
2013-12-20,306504,34755
2013-12-21,306413,34744
2013-12-22,306325,34737
2013-12-23,306234,34725
2013-12-24,306130,34718
2013-12-25,306050,34700
2013-12-26,305944,34692
2013-12-27,305854,34683
2013-12-28,305756,34672
2013-12-29,305660,34668
2013-12-30,305565,34662
2013-12-31,305485,34658
2014-01-01,308406,34972
2014-01-02,308313,34964
2014-01-03,308206,34953
2014-01-04,308119,34944
2014-01-05,308017,34935
2014-01-06,307905,34926
2014-01-07,307830,34919
2014-01-08,307732,34909
2014-01-09,307637,34898
2014-01-10,307537,34888
2014-01-11,307429,34876
2014-01-12,307330,34868
2014-01-13,307242,34857
2014-01-14,307158,34842
2014-01-15,310028,35150
2014-01-16,309944,35140
2014-01-17,309831,35133
2014-01-18,309729,35124
2014-01-19,309636,35112
2014-01-20,309526,35105
2014-01-21,309443,35095
2014-01-22,309338,35091
2014-01-23,309243,35080
2014-01-24,309146,35066
2014-01-25,309047,35063
2014-01-26,308954,35058
2014-01-27,308872,35053
2014-01-28,308783,35041
2014-01-29,308690,35031
2014-01-30,308596,35017
2014-01-31,308503,35006
2014-02-01,311383,35327
2014-02-02,311303,35316
2014-02-03,311204,35307
2014-02-04,311100,35296
2014-02-05,311015,35287
2014-02-06,310931,35280
2014-02-07,310840,35269
2014-02-08,310739,35257
2014-02-09,310644,35246
2014-02-10,310547,35233
2014-02-11,310451,35219
2014-02-12,310358,35205
2014-02-13,310266,35195
2014-02-14,310179,35186
2014-02-15,313043,35515
2014-02-16,312955,35508
2014-02-17,312871,35502
2014-02-18,312788,35488
2014-02-19,312702,35480
2014-02-20,312603,35473
2014-02-21,312505,35463
2014-02-22,312401,35453
2014-02-23,312301,35439
2014-02-24,312206,35428
2014-02-25,312110,35415
2014-02-26,312017,35404
2014-02-27,311944,35394
2014-02-28,311849,35386
2014-03-01,314784,35698
2014-03-02,314689,35688
2014-03-03,314611,35673
2014-03-04,314522,35664
2014-03-05,314420,35653
2014-03-06,314329,35640
2014-03-07,314242,35631
2014-03-08,314144,35619
2014-03-09,314037,35606
2014-03-10,313959,35599
2014-03-11,313887,35590
2014-03-12,313796,35582
2014-03-13,313704,35576
2014-03-14,313603,35571
2014-03-15,316546,35869
2014-03-16,316457,35859
2014-03-17,316356,35846
2014-03-18,316260,35840
2014-03-19,316177,35831
2014-03-20,316090,35820
2014-03-21,315993,35810
2014-03-22,315896,35801
2014-03-23,315812,35790
2014-03-24,315721,35776
2014-03-25,315617,35764
2014-03-26,315516,35756
2014-03-27,315418,35745
2014-03-28,315328,35735
2014-03-29,315237,35725
2014-03-30,315143,35716
2014-03-31,315042,35706
2014-04-01,318010,36011
2014-04-02,317933,36000
2014-04-03,317842,35988
2014-04-04,317755,35979
2014-04-05,317679,35971
2014-04-06,317595,35956
2014-04-07,317485,35948
2014-04-08,317408,35938
2014-04-09,317302,35931
2014-04-10,317218,35920
2014-04-11,317112,35910
2014-04-12,317005,35900
2014-04-13,316914,35888
2014-04-14,316828,35876
2014-04-15,319731,36181
2014-04-16,319633,36175
2014-04-17,319551,36167
2014-04-18,319462,36164
2014-04-19,319373,36152
2014-04-20,319274,36143
2014-04-21,319188,36130
2014-04-22,319120,36123
2014-04-23,319025,36113
2014-04-24,318938,36100
2014-04-25,318850,36093
2014-04-26,318756,36083
2014-04-27,318672,36070
2014-04-28,318570,36057
2014-04-29,318478,36049
2014-04-30,318389,36036
2014-05-01,321257,36361
2014-05-02,321181,36348
2014-05-03,321086,36329
2014-05-04,321000,36316
2014-05-05,320910,36308
2014-05-06,320817,36297
2014-05-07,320719,36287
2014-05-08,320633,36279
2014-05-09,320533,36271
2014-05-10,320433,36255
2014-05-11,320341,36246
2014-05-12,320263,36232
2014-05-13,320162,36219
2014-05-14,320078,36207
2014-05-15,322888,36508
2014-05-16,322791,36494
2014-05-17,322705,36491
2014-05-18,322614,36486
2014-05-19,322526,36480
2014-05-20,322445,36468
2014-05-21,322339,36456
2014-05-22,322250,36448
2014-05-23,322138,36443
2014-05-24,322036,36434
2014-05-25,321933,36423
2014-05-26,321850,36419
2014-05-27,321766,36408
2014-05-28,321684,36395
2014-05-29,321594,36384
2014-05-30,321495,36375
2014-05-31,321410,36369
2014-06-01,324364,36708
2014-06-02,324267,36698
2014-06-03,324173,36694
2014-06-04,324095,36687
2014-06-05,323995,36678
2014-06-06,323887,36669
2014-06-07,323790,36657
2014-06-08,323684,36652
2014-06-09,323592,36645
2014-06-10,323489,36635
2014-06-11,323392,36628
2014-06-12,323299,36620
2014-06-13,323210,36612
2014-06-14,323112,36605
2014-06-15,326025,36924
2014-06-16,325933,36912
2014-06-17,325825,36903
2014-06-18,325737,36896
2014-06-19,325636,36888
2014-06-20,325547,36871
2014-06-21,325458,36861
2014-06-22,325356,36856
2014-06-23,325277,36838
2014-06-24,325189,36831
2014-06-25,325102,36822
2014-06-26,324996,36812
2014-06-27,324908,36800
2014-06-28,324810,36796
2014-06-29,324724,36784
2014-06-30,324634,36776
2014-07-01,327535,37105
2014-07-02,327452,37094
2014-07-03,327367,37083
2014-07-04,327273,37075
2014-07-05,327162,37064
2014-07-06,327085,37052
2014-07-07,327010,37041
2014-07-08,326908,37034
2014-07-09,326814,37021
2014-07-10,326723,37016
2014-07-11,326622,37012
2014-07-12,326505,37002
2014-07-13,326419,36994
2014-07-14,326329,36984
2014-07-15,329171,37276
2014-07-16,329082,37263
2014-07-17,328977,37257
2014-07-18,328870,37246
2014-07-19,328797,37237
2014-07-20,328691,37228
2014-07-21,328592,37221
2014-07-22,328492,37210
2014-07-23,328396,37201
2014-07-24,328310,37186
2014-07-25,328200,37178
2014-07-26,328105,37166
2014-07-27,328024,37151
2014-07-28,327941,37142
2014-07-29,327860,37134
2014-07-30,327785,37120
2014-07-31,327691,37110
2014-08-01,330544,37448
2014-08-02,330456,37440
2014-08-03,330353,37433
2014-08-04,330254,37426
2014-08-05,330154,37421
2014-08-06,330054,37410
2014-08-07,329962,37396
2014-08-08,329881,37386
2014-08-09,329784,37377
2014-08-10,329705,37364
2014-08-11,329609,37357
2014-08-12,329505,37348
2014-08-13,329409,37335
2014-08-14,329318,37322
2014-08-15,332279,37671
2014-08-16,332185,37664
2014-08-17,332098,37657
2014-08-18,332005,37648
2014-08-19,331915,37642
2014-08-20,331828,37632
2014-08-21,331732,37621
2014-08-22,331622,37613
2014-08-23,331531,37607
2014-08-24,331441,37594
2014-08-25,331343,37585
2014-08-26,331246,37578
2014-08-27,331138,37563
2014-08-28,331060,37549
2014-08-29,330964,37540
2014-08-30,330869,37530
2014-08-31,330765,37520
2014-09-01,333739,37813
2014-09-02,333648,37801
2014-09-03,333552,37786
2014-09-04,333440,37774
2014-09-05,333332,37763
2014-09-06,333250,37754
2014-09-07,333150,37737
2014-09-08,333067,37727
2014-09-09,332981,37715
2014-09-10,332885,37710
2014-09-11,332814,37704
2014-09-12,332728,37696
2014-09-13,332629,37680
2014-09-14,332545,37672
2014-09-15,335413,38013
2014-09-16,335309,37997
2014-09-17,335226,37988
2014-09-18,335128,37980
2014-09-19,335018,37966
2014-09-20,334924,37949
2014-09-21,334839,37941
2014-09-22,334766,37930
2014-09-23,334658,37919
2014-09-24,334566,37911
2014-09-25,334471,37903
2014-09-26,334370,37892
2014-09-27,334268,37887
2014-09-28,334162,37880
2014-09-29,334090,37873
2014-09-30,334016,37860
2014-10-01,336787,38186
2014-10-02,336682,38173
2014-10-03,336601,38165
2014-10-04,336494,38149
2014-10-05,336409,38139
2014-10-06,336330,38131
2014-10-07,336229,38124
2014-10-08,336143,38111
2014-10-09,336041,38099
2014-10-10,335955,38087
2014-10-11,335873,38074
2014-10-12,335802,38065
2014-10-13,335710,38057
2014-10-14,335620,38043
2014-10-15,338498,38352
2014-10-16,338406,38340
2014-10-17,338322,38337
2014-10-18,338218,38325
2014-10-19,338116,38314
2014-10-20,338036,38308
2014-10-21,337943,38301
2014-10-22,337834,38292
2014-10-23,337742,38278
2014-10-24,337663,38265
2014-10-25,337574,38258
2014-10-26,337469,38251
2014-10-27,337364,38244
2014-10-28,337264,38231
2014-10-29,337169,38220
2014-10-30,337067,38213
2014-10-31,336981,38204
2014-11-01,339836,38531
2014-11-02,339746,38519
2014-11-03,339652,38506
2014-11-04,339564,38498
2014-11-05,339470,38488
2014-11-06,339377,38479
